,Brand,Model,Memory,Storage,Rating,Selling Price
2502,Xiaomi,Xiaomi Redmi 6A,2.0,32.0,4.3,7499
2503,Xiaomi,Xiaomi Redmi 6A,2.0,32.0,4.3,7699
2504,Xiaomi,Xiaomi Redmi 7,2.0,32.0,4.5,9490
2505,Xiaomi,Xiaomi Redmi 7,2.0,32.0,4.3,9490
2506,Xiaomi,Xiaomi Redmi 7A,2.0,16.0,4.5,6499
2507,Xiaomi,Xiaomi Redmi 7A,2.0,32.0,4.5,6999
2508,Xiaomi,Xiaomi Redmi 8,4.0,64.0,4.3,10999
2509,Xiaomi,Xiaomi Redmi 8,4.0,64.0,4.5,10999
2510,Xiaomi,Xiaomi Redmi 8,4.0,64.0,4.3,10999
2511,Xiaomi,Xiaomi Redmi 8A,2.0,32.0,4.4,7999
2512,Xiaomi,Xiaomi Redmi 8A,2.0,32.0,4.2,7999
2513,Xiaomi,Xiaomi Redmi 8A,3.0,32.0,4.4,8299
2514,Xiaomi,Xiaomi Redmi 8A,3.0,64.0,4.5,9199
2515,Xiaomi,Xiaomi Redmi 8A,3.0,64.0,4.4,9499
2516,Xiaomi,Xiaomi Redmi 8A,3.0,32.0,4.4,8299
2517,Xiaomi,Xiaomi Redmi 8A,3.0,64.0,4.2,8561
2518,Xiaomi,Xiaomi Redmi 8A,3.0,64.0,4.4,8561
2519,Xiaomi,Xiaomi Redmi 9,4.0,64.0,4.2,10070
2520,Xiaomi,Xiaomi Redmi 9,4.0,128.0,4.4,11199
2521,Xiaomi,Xiaomi Redmi 9,4.0,64.0,4.4,10121
2522,Xiaomi,Xiaomi Redmi 9,4.0,64.0,4.4,9828
2523,Xiaomi,Xiaomi REDMI 9,6.0,128.0,4.2,13499
2524,Xiaomi,Xiaomi REDMI 9,4.0,64.0,4.4,11499
2525,Xiaomi,Xiaomi REDMI 9,4.0,64.0,4.2,11499
2526,Xiaomi,Xiaomi REDMI 9,6.0,128.0,4.1,13499
2527,Xiaomi,Xiaomi REDMI 9,4.0,64.0,4.4,11499
2528,Xiaomi,Xiaomi REDMI 9,4.0,64.0,4.4,10499
2529,Xiaomi,Xiaomi REDMI 9,4.0,64.0,4.4,10499
2530,Xiaomi,Xiaomi REDMI 9,4.0,64.0,4.3,10499
2531,Xiaomi,Xiaomi REDMI 9,4.0,128.0,4.3,13999
2532,Xiaomi,Xiaomi Redmi 9A,2.0,32.0,4.5,7589
2533,Xiaomi,Xiaomi Redmi 9A,3.0,32.0,4.4,8389
2534,Xiaomi,Xiaomi Redmi 9A,2.0,32.0,4.1,7698
2535,Xiaomi,Xiaomi Redmi 9A,3.0,32.0,4.5,8498
2536,Xiaomi,Xiaomi Redmi 9A,3.0,32.0,4.1,8498
2537,Xiaomi,Xiaomi Redmi 9A,2.0,32.0,4.5,7619
2538,Xiaomi,Xiaomi REDMI 9i,4.0,64.0,4.2,8799
2539,Xiaomi,Xiaomi REDMI 9i,4.0,64.0,4.5,8799
2540,Xiaomi,Xiaomi Redmi K20,6.0,128.0,4.1,18429
2541,Xiaomi,Xiaomi Redmi K20,6.0,64.0,3.8,22999
2542,Xiaomi,Xiaomi Redmi K20,6.0,128.0,4.5,21349
2543,Xiaomi,Xiaomi Redmi K20,6.0,64.0,4.5,20899
2544,Xiaomi,Xiaomi Redmi K20,6.0,128.0,4.5,28999
2545,Xiaomi,Xiaomi Redmi K20,8.0,256.0,4.4,29999
2546,Xiaomi,Xiaomi Redmi K20,6.0,128.0,4.4,28999
2547,Xiaomi,Xiaomi REDMI Note,6.0,128.0,4.4,19799
2548,Xiaomi,Xiaomi REDMI Note,6.0,128.0,4.3,18887
2549,Xiaomi,Xiaomi REDMI Note,6.0,128.0,4.4,17765
2550,Xiaomi,Xiaomi REDMI Note,6.0,128.0,4.3,17995
2551,Xiaomi,Xiaomi Redmi Note,3.0,32.0,4.3,9499
2552,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.5,9999
2553,Xiaomi,Xiaomi Redmi Note,3.0,32.0,4.4,8590
2554,Xiaomi,Xiaomi Redmi Note,3.0,32.0,4.2,9990
2555,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.3,10999
2556,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.4,11499
2557,Xiaomi,Xiaomi Redmi Note,3.0,32.0,4.4,9998
2558,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.4,14999
2559,Xiaomi,Xiaomi Redmi Note,6.0,64.0,4.2,16999
2560,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.5,14999
2561,Xiaomi,Xiaomi Redmi Note,6.0,64.0,4.1,14999
2562,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.4,12349
2563,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.4,12999
2564,Xiaomi,Xiaomi Redmi Note,6.0,64.0,4.5,14990
2565,Xiaomi,Xiaomi Redmi Note,6.0,64.0,4.5,17999
2566,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.4,12499
2567,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.4,12449
2568,Xiaomi,Xiaomi Redmi Note,6.0,64.0,4.3,14999
2569,Xiaomi,Xiaomi Redmi Note,3.0,32.0,4.3,11900
2570,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.3,11748
2571,Xiaomi,Xiaomi Redmi Note,3.0,32.0,4.2,11900
2572,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.1,13399
2573,Xiaomi,Xiaomi Redmi Note,3.0,32.0,4.4,11946
2574,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.5,14450
2575,Xiaomi,Xiaomi Redmi Note,6.0,128.0,4.5,15449
2576,Xiaomi,Xiaomi Redmi Note,6.0,64.0,4.5,14980
2577,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.3,14999
2578,Xiaomi,Xiaomi Redmi Note,6.0,128.0,3.8,16399
2579,Xiaomi,Xiaomi Redmi Note,6.0,64.0,4.3,16999
2580,Xiaomi,Xiaomi Redmi Note,6.0,128.0,4.1,17999
2581,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.5,13499
2582,Xiaomi,Xiaomi Redmi Note,6.0,64.0,4.5,15999
2583,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.4,13999
2584,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.4,13900
2585,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.2,13900
2586,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.3,13500
2587,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.3,12999
2588,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.4,12999
2589,Xiaomi,Xiaomi Redmi Note,4.0,64.0,2.3,11999
2590,Xiaomi,Xiaomi REDMI Note,4.0,64.0,4.3,11999
2591,Xiaomi,Xiaomi REDMI Note,4.0,64.0,4.3,11999
2592,Xiaomi,Xiaomi REDMI Note,4.0,64.0,4.4,11999
2593,Xiaomi,Xiaomi REDMI Note,4.0,64.0,4.4,11999
2594,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.3,15990
2595,Xiaomi,Xiaomi Redmi Note,4.0,128.0,4.5,15998
2596,Xiaomi,Xiaomi Redmi Note,6.0,128.0,4.3,18499
2597,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.3,14999
2598,Xiaomi,Xiaomi Redmi Note,4.0,64.0,4.3,16488
2599,Xiaomi,Xiaomi Redmi Note,4.0,128.0,4.3,17990
2600,Xiaomi,Xiaomi Redmi Y1,3.0,32.0,4.3,8990
2601,Xiaomi,Xiaomi Redmi Y2,3.0,32.0,4.3,9478
2602,Xiaomi,Xiaomi Redmi Y2,4.0,64.0,4.3,10999
2603,Xiaomi,Xiaomi Redmi Y2,3.0,32.0,4.3,9499
2604,Xiaomi,Xiaomi Redmi Y2,4.0,64.0,4.3,10999
2605,Xiaomi,Xiaomi Redmi Y2,3.0,32.0,4.2,9499
2606,Xiaomi,Xiaomi Redmi Y2,4.0,64.0,4.3,10888
2607,Xiaomi,Xiaomi Redmi Y2,3.0,32.0,4.2,9468
2608,Xiaomi,Xiaomi Redmi Y2,4.0,64.0,4.3,10999
2609,Xiaomi,Xiaomi Redmi Y2,3.0,32.0,4.3,9999
2610,Xiaomi,Xiaomi Redmi Y2,4.0,64.0,4.3,10999
2611,Xiaomi,Xiaomi Redmi Y3,4.0,64.0,4.3,12999
2612,Xiaomi,Xiaomi Redmi Y3,3.0,32.0,4.3,9450
2613,Xiaomi,Xiaomi Redmi Y3,4.0,64.0,4.2,12999
2614,Xiaomi,Xiaomi Redmi Y3,3.0,32.0,4.2,9950
2615,Xiaomi,Xiaomi Redmi Y3,4.0,64.0,4.3,12499
2616,HTC,HTC U11,6.0,128.0,4.6,53990
2617,HTC,HTC U Ultra,4.0,64.0,4.0,62990
2618,HTC,HTC U Ultra,4.0,64.0,4.0,62990
2619,HTC,HTC U11,6.0,128.0,4.6,53990
2620,HTC,HTC U11,6.0,128.0,4.6,53990
2621,HTC,HTC U11,6.0,128.0,4.6,53990
2622,HTC,HTC Desire 630,2.0,16.0,3.8,12570
2623,HTC,HTC 10,4.0,32.0,4.2,47990
2624,HTC,HTC 10,4.0,32.0,4.2,56690
2625,HTC,HTC 628,3.0,32.0,3.7,15400
2626,HTC,HTC Desire 626,2.0,16.0,3.7,11810
2627,HTC,HTC Desire 626,2.0,16.0,3.7,13200
2628,HTC,HTC Desire 626,2.0,16.0,3.7,15490
2629,HTC,HTC Desire 828,2.0,16.0,3.7,16990
2630,HTC,HTC Desire 826,2.0,16.0,3.7,26999
2631,HTC,HTC Desire 826,2.0,16.0,3.7,18249
2632,HTC,HTC 820 G+,1.0,16.0,3.9,19695
2633,HTC,HTC Desire 326G,1.0,8.0,3.7,9590
2634,HTC,HTC Desire 326G,1.0,8.0,3.7,9590
2635,HTC,HTC One E9+,3.0,32.0,3.9,38800
2636,HTC,HTC One E9+,3.0,32.0,3.9,38800
2637,HTC,HTC One E9+,3.0,32.0,4.1,53900
2638,HTC,HTC 626G Plus,1.0,8.0,3.9,8999
2639,HTC,HTC 826,2.0,16.0,3.7,27990
2640,HTC,HTC 626G Plus,1.0,8.0,3.9,8999
2641,HTC,HTC 526G Plus,1.0,16.0,4.0,12400
2642,HTC,HTC 820S,2.0,16.0,3.9,25500
2643,HTC,HTC 820S,2.0,16.0,3.9,25500
2644,HTC,HTC Desire 820,2.0,16.0,4.1,25999
2645,HTC,HTC Desire 526G,1.0,16.0,4.0,9900
2646,HTC,HTC Desire 526G,1.0,16.0,4.0,6999
2647,HTC,HTC 816G,1.0,16.0,3.9,21990
2648,HTC,HTC 816G,1.0,16.0,3.9,21990
2649,HTC,HTC 620G,1.0,8.0,3.9,7999
2650,HTC,HTC 620G,1.0,16.0,4.1,23999
2651,HTC,HTC Desire 820,2.0,16.0,4.0,25999
2652,HTC,HTC Desire 816G,1.0,16.0,4.0,21999
2653,HTC,HTC Desire 616,1.0,4.0,3.8,17200
2654,HTC,HTC Desire 616,1.0,4.0,3.8,17200
2655,HTC,HTC Desire 516,1.0,4.0,3.5,15200
2656,HTC,HTC Desire 516,1.0,4.0,3.5,15200
2657,HTC,HTC One M8,2.0,16.0,4.4,59900
2658,HTC,HTC Desire 816,1.5,8.0,4.1,27390
2659,HTC,HTC Desire 816,1.5,8.0,4.1,27390
2660,HTC,HTC Desire 210,512.0,4.0,3.6,9990
2661,HTC,HTC Desire 210,512.0,4.0,3.6,9990
2662,HTC,HTC One M8,2.0,16.0,4.4,59900
2663,HTC,HTC One M8,2.0,16.0,4.4,59900
2664,HTC,HTC Desire 700,1.0,8.0,3.8,35490
2665,HTC,HTC One 802D,2.0,32.0,4.1,59590
2666,Nokia,Nokia XR 20,6.0,128.0,4.3,46988
2667,OPPO,OPPO A16,3.0,32.0,3.7,10490
2668,OPPO,OPPO A16,3.0,32.0,3.7,10490
2669,OPPO,OPPO A16,3.0,32.0,3.7,10490
2670,OPPO,OPPO A55,4.0,64.0,4.3,15490
2671,OPPO,OPPO A55,4.0,64.0,4.3,15490
2672,OPPO,OPPO A55,6.0,128.0,3.8,17490
2673,OPPO,OPPO A55,6.0,128.0,3.8,17490
2674,OPPO,OPPO A55,4.0,64.0,4.3,15490
2675,POCO,POCO F3 GT,8.0,128.0,4.3,28999
2676,POCO,POCO F3 GT,6.0,128.0,4.3,28999
2677,POCO,POCO F3 GT,8.0,256.0,4.3,30999
2678,POCO,POCO F3 GT,8.0,128.0,4.3,28999
2679,POCO,POCO M3 Pro,6.0,128.0,4.2,16499
2680,POCO,POCO F1,6.0,128.0,4.5,24999
2681,POCO,POCO F1,6.0,256.0,4.5,28999
2682,POCO,POCO F1,8.0,256.0,4.5,30999
2683,POCO,POCO F1,6.0,64.0,4.5,21999
2684,POCO,POCO F1,6.0,128.0,4.5,24999
2685,POCO,POCO F3 GT,6.0,128.0,4.3,28999
2686,POCO,POCO M2 Pro,6.0,64.0,4.4,14999
2687,POCO,POCO M2 Pro,4.0,64.0,4.3,13999
2688,POCO,POCO M2 Pro,6.0,64.0,4.3,14999
2689,POCO,POCO M2 Pro,6.0,128.0,4.4,15999
2690,POCO,POCO M2 Pro,4.0,64.0,4.4,13999
2691,POCO,POCO M2 Pro,6.0,64.0,4.4,14999
2692,POCO,POCO M2 Pro,4.0,64.0,4.4,13999
2693,POCO,POCO M2 Pro,6.0,128.0,4.3,15999
2694,POCO,POCO M2,6.0,128.0,4.4,11499
2695,POCO,POCO M2,6.0,128.0,4.4,11499
2696,POCO,POCO M2,6.0,128.0,4.4,11499
2697,POCO,POCO M2,6.0,64.0,4.4,10499
2698,POCO,POCO X2,6.0,64.0,4.5,14999
2699,POCO,POCO X2 Special,6.0,128.0,4.5,15999
2700,POCO,POCO X2,6.0,128.0,4.5,15999
2701,POCO,POCO X2,8.0,256.0,4.5,21499
2702,POCO,POCO X2,6.0,64.0,4.5,14999
2703,POCO,POCO X2 Special,6.0,128.0,4.5,19999
2704,POCO,POCO X2,6.0,128.0,4.5,15999
2705,POCO,POCO X2,8.0,256.0,4.5,21499
2706,POCO,POCO F1,8.0,256.0,4.5,30999
2707,POCO,POCO F1,6.0,128.0,4.5,24999
2708,POCO,POCO F1,6.0,64.0,4.5,21999
2709,POCO,POCO F1,8.0,256.0,4.5,30999
2710,realme,realme 9i,6.0,128.0,4.4,15999
2711,realme,realme 9i,6.0,128.0,4.4,15999
2712,realme,realme 9i,4.0,64.0,4.5,13999
2713,realme,realme 9i,4.0,64.0,4.5,13999
2714,realme,realme GT Master,6.0,128.0,4.3,25999
2715,realme,realme GT Master,8.0,128.0,4.4,27999
2716,realme,realme C25Y,4.0,64.0,4.5,10999
2717,realme,realme C25Y,4.0,64.0,4.5,10999
2718,realme,realme GT Neo,12.0,256.0,4.4,35999
2719,realme,realme GT Neo,12.0,256.0,4.4,35999
2720,realme,realme GT Neo,8.0,128.0,4.4,31999
2721,realme,realme GT Neo,8.0,128.0,4.4,31999
2722,realme,realme C25Y,4.0,128.0,4.5,12049
2723,realme,realme GT Master,8.0,128.0,4.3,27999
2724,realme,realme GT Master,8.0,256.0,4.3,29999
2725,realme,realme X7 Max,8.0,128.0,4.4,26999
2726,realme,realme X7 Max,12.0,256.0,4.3,29999
2727,realme,realme X7 Max,12.0,256.0,4.3,29999
2728,realme,realme X7 Max,8.0,128.0,4.3,26999
2729,realme,realme X7 Max,8.0,128.0,4.3,26999
2730,realme,realme X7 Max,12.0,256.0,4.4,29999
2731,SAMSUNG,SAMSUNG Galaxy A52s,8.0,128.0,4.3,37499
2732,SAMSUNG,SAMSUNG Galaxy Z,12.0,256.0,4.4,149999
2733,SAMSUNG,SAMSUNG Galaxy Z,12.0,256.0,4.4,149999
2734,SAMSUNG,SAMSUNG Galaxy Z,8.0,128.0,4.3,88999
2735,SAMSUNG,SAMSUNG Galaxy F42,6.0,128.0,4.1,20999
2736,SAMSUNG,SAMSUNG Galaxy F42,8.0,128.0,4.1,22999
2737,SAMSUNG,SAMSUNG Galaxy F42,8.0,128.0,4.1,22999
2738,SAMSUNG,SAMSUNG Galaxy F42,6.0,128.0,4.1,20999
2739,vivo,vivo Y21A,4.0,64.0,4.1,14449
2740,vivo,vivo Y33T,8.0,128.0,3.9,18990
2741,vivo,vivo Y33T,8.0,128.0,4.9,22990
2742,vivo,vivo Y21T,4.0,128.0,4.1,16490
2743,vivo,vivo Y21T,4.0,128.0,4.1,16490
2744,vivo,vivo V23 5G,12.0,256.0,4.4,34990
2745,vivo,vivo V23 5G,8.0,128.0,4.4,29990
2746,vivo,vivo V23 5G,8.0,128.0,4.4,29990
2747,vivo,vivo V23 5G,12.0,256.0,4.4,34990
2748,vivo,vivo V23 Pro,8.0,128.0,4.3,38990
2749,vivo,vivo V23 Pro,12.0,256.0,4.1,43990
2750,vivo,vivo V23 Pro,12.0,256.0,4.1,43990
2751,vivo,vivo V21 5G,8.0,128.0,4.3,32990
2752,vivo,vivo Y20 T,6.0,64.0,4.3,15490
2753,vivo,vivo Y20 T,6.0,64.0,4.3,15490
2754,vivo,vivo X70 Pro+,12.0,256.0,4.5,79990
2755,vivo,vivo X70 Pro,8.0,256.0,4.5,49990
2756,vivo,vivo X70 Pro,12.0,256.0,4.5,52990
2757,vivo,vivo X70 Pro,8.0,128.0,4.5,46990
2758,vivo,vivo X60 Pro,12.0,256.0,4.4,54990
2759,vivo,vivo X60 Pro,12.0,256.0,5.0,48780
2760,vivo,vivo X50 Pro,8.0,256.0,4.5,54990
2761,vivo,vivo X50,8.0,256.0,5.0,44990
2762,vivo,vivo U10,3.0,32.0,4.4,10990
2763,vivo,vivo U11,3.0,64.0,4.4,11990
2764,vivo,vivo U12,4.0,64.0,4.4,13990
2765,vivo,vivo S1,6.0,64.0,4.4,20990
2766,vivo,vivo Z1x,6.0,64.0,4.5,19990
2767,vivo,vivo Z1x,6.0,64.0,5.0,19990
2768,vivo,vivo S1,4.0,128.0,4.4,19990
2769,vivo,vivo S2,4.0,128.0,5.0,19990
2770,vivo,vivo Z1 Pro,4.0,64.0,4.5,15990
2771,vivo,vivo Z1 Pro,6.0,64.0,4.5,17990
2772,vivo,vivo Z1 Pro,4.0,64.0,4.5,15990
2773,vivo,vivo X50,8.0,128.0,4.3,39990
2774,vivo,vivo S1,6.0,128.0,4.4,22990
2775,vivo,vivo Y90,2.0,16.0,4.4,7990
2776,vivo,vivo Y93,3.0,64.0,4.4,11990
2777,vivo,vivo Y94,4.0,32.0,4.4,15990
2778,vivo,vivo Y95,4.0,32.0,4.4,17000
2779,vivo,vivo Y95,4.0,64.0,4.4,18990
2780,vivo,vivo Y83,4.0,32.0,4.4,15990
2781,vivo,vivo V9,4.0,64.0,4.5,23400
2782,vivo,vivo X21,6.0,128.0,4.3,35399
2783,vivo,vivo V9 Youth,4.0,32.0,4.4,19899
2784,vivo,vivo V9,4.0,64.0,4.5,20990
2785,vivo,vivo V7+,4.0,64.0,4.4,22099
2786,vivo,vivo Y69,3.0,32.0,4.3,11999
2787,vivo,vivo Y95,4.0,64.0,4.4,20000
2788,vivo,vivo Y83 Pro,4.0,64.0,4.4,14500
2789,vivo,vivo V11 Pro,6.0,64.0,4.5,25990
2790,vivo,vivo Y83 Pro,4.0,64.0,4.4,15900
2791,vivo,vivo Y71i,2.0,16.0,4.3,8990
2792,vivo,vivo Y71i,2.0,16.0,4.3,8990
2793,vivo,vivo V9,4.0,64.0,4.5,18990
2794,vivo,vivo V9 Youth,4.0,32.0,4.4,17990
2795,vivo,vivo V7,4.0,32.0,4.4,15990
2796,vivo,vivo Y69,3.0,32.0,4.3,13990
2797,Xiaomi,Xiaomi Y11T Pro,8.0,256.0,4.3,42999
2798,Xiaomi,Xiaomi Y11T Pro,8.0,256.0,4.3,41996
2799,Xiaomi,Xiaomi 11i 5G,6.0,128.0,4.3,24999
2800,Xiaomi,Xiaomi 11i 5G,8.0,128.0,4.3,28999
2801,Xiaomi,Xiaomi 11i 5G,6.0,128.0,4.3,24999
2802,Xiaomi,Xiaomi 11i Hypercharge,6.0,128.0,4.2,26999
2803,Xiaomi,Xiaomi 11i Hypercharge,6.0,128.0,4.2,26999
2804,Xiaomi,Xiaomi 11i Hypercharge,8.0,128.0,4.3,28999
2805,Xiaomi,Xiaomi 11i 5G,6.0,128.0,4.3,24999
2806,Xiaomi,Xiaomi 11i 5G,8.0,128.0,4.3,28999
2807,Xiaomi,Xiaomi 11i Hypercharge,6.0,128.0,4.2,26999
2808,Xiaomi,Xiaomi Redmi Note,6.0,64.0,4.3,18979
2809,Xiaomi,Xiaomi Redmi Note,8.0,128.0,4.3,21736
2810,Xiaomi,Xiaomi Redmi Note,6.0,129.0,4.2,19119
2811,Xiaomi,Xiaomi Redmi Note,6.0,130.0,4.2,19100
2812,Xiaomi,Xiaomi Redmi Note,6.0,128.0,4.2,18778
2813,Xiaomi,Xiaomi Redmi Note,6.0,64.0,4.2,18187
2814,Xiaomi,Xiaomi Redmi Note,8.0,128.0,4.3,22189
2815,Xiaomi,Xiaomi Redmi Note,8.0,129.0,4.2,22163
2816,Xiaomi,Xiaomi Note 10,4.0,64.0,4.3,15998
2817,Xiaomi,Xiaomi Note 10,4.0,128.0,4.3,14990
2818,Xiaomi,Xiaomi 9A Sport,3.0,32.0,4.3,8599
2819,Xiaomi,Xiaomi 11 Lite,8.0,128.0,4.4,27999
2820,Xiaomi,Xiaomi 11 Lite,6.0,128.0,4.3,23990
2821,Xiaomi,Xiaomi 11 Lite,6.0,128.0,4.3,25990
2822,Xiaomi,Xiaomi 11 Lite,8.0,128.0,4.3,25684
2823,Xiaomi,Xiaomi 11 Lite,6.0,128.0,4.4,24798
2824,Xiaomi,Xiaomi 11 Lite,6.0,128.0,4.4,28999
2825,Xiaomi,Xiaomi 9A Sport,2.0,32.0,4.3,7798
2826,Xiaomi,Xiaomi 9A Sport,3.0,32.0,4.3,7798
2827,Xiaomi,Xiaomi 11 Lite,8.0,128.0,4.4,23999
2828,Xiaomi,Xiaomi 11 Lite,8.0,129.0,4.3,25999
2829,Xiaomi,Xiaomi 11 Lite,8.0,130.0,4.3,25999
2830,Infinix,Infinix Hot 10,3.0,32.0,4.3,8299
2831,Infinix,Infinix Hot 10,3.0,32.0,4.3,8299
2832,Infinix,Infinix Hot 10,3.0,32.0,4.3,8299
2833,Infinix,Infinix Hot 11S,4.0,64.0,4.3,10999
2834,Infinix,Infinix Hot 11S,4.0,64.0,4.3,10999
2835,Infinix,Infinix Hot 11,4.0,64.0,4.4,9999
2836,Infinix,Infinix Hot 11,4.0,64.0,4.4,9999
2837,Infinix,Infinix Hot 10S,6.0,64.0,4.3,10999
2838,Infinix,Infinix Hot 11S,4.0,64.0,4.3,10999
2839,Infinix,Infinix Smart 5,2.0,32.0,4.3,7499
2840,Infinix,Infinix Smart 6,2.0,32.0,4.3,7499
2841,Infinix,Infinix Smart 7,2.0,32.0,4.3,7499
2842,Infinix,Infinix Smart 8,2.0,32.0,4.3,7499
2843,Infinix,Infinix Note 11,6.0,128.0,4.5,14499
2844,Infinix,Infinix Smart 5A,2.0,32.0,4.4,7199
2845,Infinix,Infinix Smart 5A,2.0,32.0,4.4,7199
2846,Infinix,Infinix Smart 5A,2.0,32.0,4.4,7199
2847,Infinix,Infinix Smart HD,2.0,32.0,4.3,7990
2848,Infinix,Infinix Hot 11S,4.0,128.0,4.3,11999
2849,Infinix,Infinix Hot 11S,4.0,128.0,4.3,11999
2850,Infinix,Infinix Hot 11S,4.0,128.0,4.3,11999
2851,Infinix,Infinix Hot 10S,4.0,64.0,4.3,9999
2852,Infinix,Infinix Note 11,4.0,64.0,4.3,12499
2853,Infinix,Infinix Note 11,6.0,128.0,4.5,14499
2854,Infinix,Infinix Note 11S,6.0,64.0,4.3,13999
2855,Infinix,Infinix Note 11S,6.0,64.0,4.3,13999
2856,Infinix,Infinix Note 11,6.0,128.0,4.5,14999
2857,Infinix,Infinix Note 10,8.0,256.0,4.2,16999
2858,Infinix,Infinix Note 11S,8.0,128.0,4.3,15999
2859,Infinix,Infinix Note 11,4.0,64.0,4.3,12499
2860,Infinix,Infinix Note 11S,6.0,64.0,4.3,13999
2861,Infinix,Infinix Note 11,4.0,64.0,4.3,12499
2862,Infinix,Infinix Note 11S,8.0,128.0,4.3,15999
2863,Infinix,Infinix Note 10,8.0,256.0,4.2,16999
2864,Infinix,Infinix Note 11S,8.0,128.0,4.3,15999
2865,Infinix,Infinix Smart 4,2.0,32.0,4.4,8999
2866,Infinix,Infinix Note 5,3.0,32.0,4.2,10999
2867,Infinix,Infinix Smart 2,2.0,16.0,4.1,6999
2868,Infinix,Infinix Smart 2,3.0,32.0,4.1,7946
2869,Infinix,Infinix Hot 6,3.0,32.0,4.3,8999
2870,Infinix,Infinix Note 5,4.0,64.0,4.2,12999
2871,Infinix,Infinix Hot 8,4.0,64.0,4.5,9999
2872,Infinix,Infinix Smart 3,2.0,32.0,4.2,7999
2873,Infinix,Infinix Note 5,4.0,64.0,3.9,16999
2874,Infinix,Infinix S5 Pro,4.0,64.0,4.4,12999
2875,Infinix,Infinix S4,3.0,32.0,4.2,9999
2876,Infinix,Infinix Hot 8,4.0,64.0,4.5,9999
2877,Infinix,Infinix Hot 10,4.0,64.0,4.3,9299
2878,Infinix,Infinix Hot 10S,6.0,64.0,4.3,10999
2879,Infinix,Infinix Hot 11,4.0,64.0,4.4,9999
2880,Infinix,Infinix Hot 11S,4.0,64.0,4.3,10999
2881,Infinix,Infinix Hot 10S,4.0,64.0,4.3,9999
2882,Infinix,Infinix Smart 5,2.0,32.0,4.3,7499
2883,Infinix,Infinix Smart 5,2.0,32.0,4.3,7499
2884,Infinix,Infinix Smart 5,2.0,32.0,4.3,7499
2885,Infinix,Infinix Note 7,4.0,64.0,4.3,14999
2886,Infinix,Infinix Zero 8i,8.0,128.0,4.2,18999
2887,Infinix,Infinix S5 Pro,4.0,64.0,4.4,12999
2888,Infinix,Infinix S5 Pro,4.0,64.0,4.4,12999
2889,Infinix,Infinix Hot 10,3.0,32.0,4.3,8299
2890,Infinix,Infinix Hot 10,4.0,64.0,4.3,9299
2891,Infinix,Infinix Hot 10,4.0,64.0,4.3,9299
2892,Infinix,Infinix Hot 10,4.0,64.0,4.3,9299
2893,Infinix,Infinix Hot 11,4.0,64.0,4.4,9999
2894,Infinix,Infinix Hot 11,4.0,64.0,4.4,9999
2895,Infinix,Infinix Hot 10S,6.0,64.0,4.3,10999
2896,Infinix,Infinix Hot 10S,6.0,64.0,4.3,10999
2897,Infinix,Infinix Hot 10S,4.0,64.0,4.3,9999
2898,Infinix,Infinix Smart HD,2.0,32.0,4.3,7990
2899,Infinix,Infinix Hot 10S,4.0,64.0,4.3,9999
2900,Infinix,Infinix Note 10,8.0,256.0,4.2,16999
2901,Infinix,Infinix Hot 10,4.0,64.0,4.4,11999
2902,Infinix,Infinix Hot 10,4.0,64.0,4.4,11999
2903,Infinix,Infinix Hot 10,4.0,64.0,4.4,11999
2904,Infinix,Infinix Hot 10,4.0,64.0,4.4,11999
2905,Infinix,Infinix Smart 4,3.0,32.0,4.4,9999
2906,Infinix,Infinix Smart 4,3.0,32.0,4.4,9999
2907,Infinix,Infinix Smart 4,3.0,32.0,4.4,9999
2908,Infinix,Infinix Hot 10,6.0,128.0,4.3,13999
2909,Infinix,Infinix Note 10,4.0,64.0,4.2,10999
2910,Infinix,Infinix Hot 9,4.0,64.0,4.4,11999
2911,Infinix,Infinix Hot 10,6.0,128.0,4.3,13999
2912,Infinix,Infinix Hot 10,6.0,128.0,4.3,13999
2913,Infinix,Infinix Smart 4,3.0,32.0,4.4,9999
2914,Infinix,Infinix Hot 9,4.0,64.0,4.4,11999
2915,Infinix,Infinix Note 10,4.0,64.0,4.2,10999
